task,uids,word1,word2
OP,potato/hand_held,potato,hand-held
OP,potato/hard,potato,hard
OP,potato/heavy,potato,heavy
OP,potato/large,potato,big
OP,potato/loud,potato,loud
OP,potato/sharp,potato,sharp
OP,potato/shiny,potato,shiny
OP,potato/slimy,potato,slimy
OP,potato/smelly,potato,smelly
OP,potato/smooth,potato,smooth
OP,potato/tall,potato,tall
OP,potato/lives_in_water,potato,water
OP,potato/requires_gasoline,potato,gasoline
OP,potato/used_for_eating,potato,eating
OP,potato/used_for_cooking,potato,cooking
OP,potato/used_for_cleaning,potato,cleaning
OP,potato/used_by_children,potato,children
OP,potato/used_for_holding_things,potato,holding
OP,potato/used_for_killing,potato,killing
OP,potato/used_for_music,potato,music
OP,potato/used_for_transportation,potato,transportation
OP,potato/worn_for_warmth,potato,warmth
OP,potato/worn_on_feet,potato,feet
OP,potato/hot,potato,hot
OP,potato/light_weight,potato,light
OP,potato/squishy,potato,squishy
OP,potato/unhealthy,potato,unhealthy
OP,potato/wet,potato,wet
OP,potato/words_on_it,potato,words
OP,potato/man_made,potato,man-made
OP,potato/fragile,potato,fragile
OP,potted_plant/a_tool,plant,tool
OP,potted_plant/a_toy,plant,toy
OP,potted_plant/an_animal,plant,animal
OP,potted_plant/flies,plant,fly
OP,potted_plant/swims,plant,swim
OP,potted_plant/pairs,plant,pairs
OP,potted_plant/eaten_in_summer,plant,summer
OP,potted_plant/found_on_walls,plant,walls
OP,potted_plant/has_peel,plant,peel
OP,potted_plant/has_shelves,plant,shelves
OP,potted_plant/produces_noise,plant,sound
OP,potted_plant/cold,plant,cold
OP,potted_plant/dangerous,plant,dangerous
OP,potted_plant/decorative,plant,decorative
OP,potted_plant/edible,plant,edible
OP,potted_plant/electrical,plant,electricity
OP,potted_plant/expensive,plant,expensive
OP,potted_plant/fast,plant,fast
OP,potted_plant/fun,plant,fun
OP,potted_plant/hand_held,plant,hand-held
OP,potted_plant/hard,plant,hard
OP,potted_plant/heavy,plant,heavy
OP,potted_plant/large,plant,big
OP,potted_plant/loud,plant,loud
OP,potted_plant/sharp,plant,sharp
OP,potted_plant/shiny,plant,shiny
OP,potted_plant/slimy,plant,slimy
OP,potted_plant/smelly,plant,smelly
OP,potted_plant/smooth,plant,smooth
OP,potted_plant/tall,plant,tall
OP,potted_plant/lives_in_water,plant,water
OP,potted_plant/requires_gasoline,plant,gasoline
OP,potted_plant/used_for_eating,plant,eating
OP,potted_plant/used_for_cooking,plant,cooking
OP,potted_plant/used_for_cleaning,plant,cleaning
OP,potted_plant/used_by_children,plant,children
OP,potted_plant/used_for_holding_things,plant,holding
OP,potted_plant/used_for_killing,plant,killing
OP,potted_plant/used_for_music,plant,music
OP,potted_plant/used_for_transportation,plant,transportation
OP,potted_plant/worn_for_warmth,plant,warmth
OP,potted_plant/worn_on_feet,plant,feet
OP,potted_plant/hot,plant,hot
OP,potted_plant/light_weight,plant,light
OP,potted_plant/squishy,plant,squishy
OP,potted_plant/unhealthy,plant,unhealthy
OP,potted_plant/wet,plant,wet
OP,potted_plant/words_on_it,plant,words
OP,potted_plant/man_made,plant,man-made
OP,potted_plant/fragile,plant,fragile
OP,projector/a_tool,projector,tool
OP,projector/a_toy,projector,toy
OP,projector/an_animal,projector,animal
OP,projector/flies,projector,fly
OP,projector/swims,projector,swim
OP,projector/pairs,projector,pairs
OP,projector/eaten_in_summer,projector,summer
OP,projector/found_on_walls,projector,walls
OP,projector/has_peel,projector,peel
OP,projector/has_shelves,projector,shelves
OP,projector/produces_noise,projector,sound
OP,projector/cold,projector,cold
OP,projector/dangerous,projector,dangerous
OP,projector/decorative,projector,decorative
OP,projector/edible,projector,edible
OP,projector/electrical,projector,electricity
OP,projector/expensive,projector,expensive
OP,projector/fast,projector,fast
OP,projector/fun,projector,fun
OP,projector/hand_held,projector,hand-held
OP,projector/hard,projector,hard
OP,projector/heavy,projector,heavy
OP,projector/large,projector,big
OP,projector/loud,projector,loud
OP,projector/sharp,projector,sharp
OP,projector/shiny,projector,shiny
OP,projector/slimy,projector,slimy
OP,projector/smelly,projector,smelly
OP,projector/smooth,projector,smooth
OP,projector/tall,projector,tall
OP,projector/lives_in_water,projector,water
OP,projector/requires_gasoline,projector,gasoline
OP,projector/used_for_eating,projector,eating
OP,projector/used_for_cooking,projector,cooking
OP,projector/used_for_cleaning,projector,cleaning
OP,projector/used_by_children,projector,children
OP,projector/used_for_holding_things,projector,holding
OP,projector/used_for_killing,projector,killing
OP,projector/used_for_music,projector,music
OP,projector/used_for_transportation,projector,transportation
OP,projector/worn_for_warmth,projector,warmth
OP,projector/worn_on_feet,projector,feet
OP,projector/hot,projector,hot
OP,projector/light_weight,projector,light
OP,projector/squishy,projector,squishy
OP,projector/unhealthy,projector,unhealthy
OP,projector/wet,projector,wet
OP,projector/words_on_it,projector,words
OP,projector/man_made,projector,man-made
OP,projector/fragile,projector,fragile
OP,prune/a_tool,prune,tool
OP,prune/a_toy,prune,toy
OP,prune/an_animal,prune,animal
OP,prune/flies,prune,fly
OP,prune/swims,prune,swim
OP,prune/pairs,prune,pairs
OP,prune/eaten_in_summer,prune,summer
OP,prune/found_on_walls,prune,walls
OP,prune/has_peel,prune,peel
OP,prune/has_shelves,prune,shelves
OP,prune/produces_noise,prune,sound
OP,prune/cold,prune,cold
OP,prune/dangerous,prune,dangerous
OP,prune/decorative,prune,decorative
OP,prune/edible,prune,edible
OP,prune/electrical,prune,electricity
OP,prune/expensive,prune,expensive
OP,prune/fast,prune,fast
OP,prune/fun,prune,fun
OP,prune/hand_held,prune,hand-held
OP,prune/hard,prune,hard
OP,prune/heavy,prune,heavy
OP,prune/large,prune,big
OP,prune/loud,prune,loud
OP,prune/sharp,prune,sharp
OP,prune/shiny,prune,shiny
OP,prune/slimy,prune,slimy
OP,prune/smelly,prune,smelly
OP,prune/smooth,prune,smooth
OP,prune/tall,prune,tall
OP,prune/lives_in_water,prune,water
OP,prune/requires_gasoline,prune,gasoline
OP,prune/used_for_eating,prune,eating
OP,prune/used_for_cooking,prune,cooking
OP,prune/used_for_cleaning,prune,cleaning
OP,prune/used_by_children,prune,children
OP,prune/used_for_holding_things,prune,holding
OP,prune/used_for_killing,prune,killing
OP,prune/used_for_music,prune,music
OP,prune/used_for_transportation,prune,transportation
OP,prune/worn_for_warmth,prune,warmth
OP,prune/worn_on_feet,prune,feet
OP,prune/hot,prune,hot
OP,prune/light_weight,prune,light
OP,prune/squishy,prune,squishy
OP,prune/unhealthy,prune,unhealthy
OP,prune/wet,prune,wet
OP,prune/words_on_it,prune,words
OP,prune/man_made,prune,man-made
OP,prune/fragile,prune,fragile
OP,pumpkin/a_tool,pumpkin,tool
OP,pumpkin/a_toy,pumpkin,toy
OP,pumpkin/an_animal,pumpkin,animal
OP,pumpkin/flies,pumpkin,fly
OP,pumpkin/swims,pumpkin,swim
OP,pumpkin/pairs,pumpkin,pairs
OP,pumpkin/eaten_in_summer,pumpkin,summer
OP,pumpkin/found_on_walls,pumpkin,walls
OP,pumpkin/has_peel,pumpkin,peel
OP,pumpkin/has_shelves,pumpkin,shelves
OP,pumpkin/produces_noise,pumpkin,sound
OP,pumpkin/cold,pumpkin,cold
OP,pumpkin/dangerous,pumpkin,dangerous
OP,pumpkin/decorative,pumpkin,decorative
OP,pumpkin/edible,pumpkin,edible
OP,pumpkin/electrical,pumpkin,electricity
OP,pumpkin/expensive,pumpkin,expensive
OP,pumpkin/fast,pumpkin,fast
OP,pumpkin/fun,pumpkin,fun
OP,pumpkin/hand_held,pumpkin,hand-held
OP,pumpkin/hard,pumpkin,hard
OP,pumpkin/heavy,pumpkin,heavy
OP,pumpkin/large,pumpkin,big
OP,pumpkin/loud,pumpkin,loud
OP,pumpkin/sharp,pumpkin,sharp
OP,pumpkin/shiny,pumpkin,shiny
OP,pumpkin/slimy,pumpkin,slimy
OP,pumpkin/smelly,pumpkin,smelly
OP,pumpkin/smooth,pumpkin,smooth
OP,pumpkin/tall,pumpkin,tall
OP,pumpkin/lives_in_water,pumpkin,water
OP,pumpkin/requires_gasoline,pumpkin,gasoline
OP,pumpkin/used_for_eating,pumpkin,eating
OP,pumpkin/used_for_cooking,pumpkin,cooking
OP,pumpkin/used_for_cleaning,pumpkin,cleaning
OP,pumpkin/used_by_children,pumpkin,children
OP,pumpkin/used_for_holding_things,pumpkin,holding
OP,pumpkin/used_for_killing,pumpkin,killing
OP,pumpkin/used_for_music,pumpkin,music
OP,pumpkin/used_for_transportation,pumpkin,transportation
OP,pumpkin/worn_for_warmth,pumpkin,warmth
OP,pumpkin/worn_on_feet,pumpkin,feet
OP,pumpkin/hot,pumpkin,hot
OP,pumpkin/light_weight,pumpkin,light
OP,pumpkin/squishy,pumpkin,squishy
OP,pumpkin/unhealthy,pumpkin,unhealthy
OP,pumpkin/wet,pumpkin,wet
OP,pumpkin/words_on_it,pumpkin,words
OP,pumpkin/man_made,pumpkin,man-made
OP,pumpkin/fragile,pumpkin,fragile
OP,pyramid/a_tool,pyramid,tool
OP,pyramid/a_toy,pyramid,toy
OP,pyramid/an_animal,pyramid,animal
OP,pyramid/flies,pyramid,fly
OP,pyramid/swims,pyramid,swim
OP,pyramid/pairs,pyramid,pairs
OP,pyramid/eaten_in_summer,pyramid,summer
OP,pyramid/found_on_walls,pyramid,walls
OP,pyramid/has_peel,pyramid,peel
OP,pyramid/has_shelves,pyramid,shelves
OP,pyramid/produces_noise,pyramid,sound
OP,pyramid/cold,pyramid,cold
OP,pyramid/dangerous,pyramid,dangerous
OP,pyramid/decorative,pyramid,decorative
OP,pyramid/edible,pyramid,edible
OP,pyramid/electrical,pyramid,electricity
OP,pyramid/expensive,pyramid,expensive
OP,pyramid/fast,pyramid,fast
OP,pyramid/fun,pyramid,fun
OP,pyramid/hand_held,pyramid,hand-held
OP,pyramid/hard,pyramid,hard
OP,pyramid/heavy,pyramid,heavy
OP,pyramid/large,pyramid,big
OP,pyramid/loud,pyramid,loud
OP,pyramid/sharp,pyramid,sharp
OP,pyramid/shiny,pyramid,shiny
OP,pyramid/slimy,pyramid,slimy
OP,pyramid/smelly,pyramid,smelly
OP,pyramid/smooth,pyramid,smooth
OP,pyramid/tall,pyramid,tall
OP,pyramid/lives_in_water,pyramid,water
OP,pyramid/requires_gasoline,pyramid,gasoline
OP,pyramid/used_for_eating,pyramid,eating
OP,pyramid/used_for_cooking,pyramid,cooking
OP,pyramid/used_for_cleaning,pyramid,cleaning
OP,pyramid/used_by_children,pyramid,children
OP,pyramid/used_for_holding_things,pyramid,holding
OP,pyramid/used_for_killing,pyramid,killing
OP,pyramid/used_for_music,pyramid,music
OP,pyramid/used_for_transportation,pyramid,transportation
OP,pyramid/worn_for_warmth,pyramid,warmth
OP,pyramid/worn_on_feet,pyramid,feet
OP,pyramid/hot,pyramid,hot
OP,pyramid/light_weight,pyramid,light
OP,pyramid/squishy,pyramid,squishy
OP,pyramid/unhealthy,pyramid,unhealthy
OP,pyramid/wet,pyramid,wet
OP,pyramid/words_on_it,pyramid,words
OP,pyramid/man_made,pyramid,man-made
OP,pyramid/fragile,pyramid,fragile
OP,python/a_tool,python,tool
OP,python/a_toy,python,toy
OP,python/an_animal,python,animal
OP,python/flies,python,fly
OP,python/swims,python,swim
OP,python/pairs,python,pairs
OP,python/eaten_in_summer,python,summer
OP,python/found_on_walls,python,walls
OP,python/has_peel,python,peel
OP,python/has_shelves,python,shelves
OP,python/produces_noise,python,sound
OP,python/cold,python,cold
OP,python/dangerous,python,dangerous
OP,python/decorative,python,decorative
OP,python/edible,python,edible
OP,python/electrical,python,electricity
OP,python/expensive,python,expensive
OP,python/fast,python,fast
OP,python/fun,python,fun
OP,python/hand_held,python,hand-held
OP,python/hard,python,hard
OP,python/heavy,python,heavy
OP,python/large,python,big
OP,python/loud,python,loud
OP,python/sharp,python,sharp
OP,python/shiny,python,shiny
OP,python/slimy,python,slimy
OP,python/smelly,python,smelly
OP,python/smooth,python,smooth
OP,python/tall,python,tall
OP,python/lives_in_water,python,water
OP,python/requires_gasoline,python,gasoline
OP,python/used_for_eating,python,eating
OP,python/used_for_cooking,python,cooking
OP,python/used_for_cleaning,python,cleaning
OP,python/used_by_children,python,children
OP,python/used_for_holding_things,python,holding
OP,python/used_for_killing,python,killing
OP,python/used_for_music,python,music
OP,python/used_for_transportation,python,transportation
OP,python/worn_for_warmth,python,warmth
OP,python/worn_on_feet,python,feet
OP,python/hot,python,hot
OP,python/light_weight,python,light
OP,python/squishy,python,squishy
OP,python/unhealthy,python,unhealthy
OP,python/wet,python,wet
OP,python/words_on_it,python,words
OP,python/man_made,python,man-made
OP,python/fragile,python,fragile
OP,rabbit/a_tool,rabbit,tool
OP,rabbit/a_toy,rabbit,toy
OP,rabbit/an_animal,rabbit,animal
OP,rabbit/flies,rabbit,fly
OP,rabbit/swims,rabbit,swim
OP,rabbit/pairs,rabbit,pairs
OP,rabbit/eaten_in_summer,rabbit,summer
OP,rabbit/found_on_walls,rabbit,walls
OP,rabbit/has_peel,rabbit,peel
OP,rabbit/has_shelves,rabbit,shelves
OP,rabbit/produces_noise,rabbit,sound
OP,rabbit/cold,rabbit,cold
OP,rabbit/dangerous,rabbit,dangerous
OP,rabbit/decorative,rabbit,decorative
OP,rabbit/edible,rabbit,edible
OP,rabbit/electrical,rabbit,electricity
OP,rabbit/expensive,rabbit,expensive
OP,rabbit/fast,rabbit,fast
OP,rabbit/fun,rabbit,fun
OP,rabbit/hand_held,rabbit,hand-held
OP,rabbit/hard,rabbit,hard
OP,rabbit/heavy,rabbit,heavy
OP,rabbit/large,rabbit,big
OP,rabbit/loud,rabbit,loud
OP,rabbit/sharp,rabbit,sharp
OP,rabbit/shiny,rabbit,shiny
OP,rabbit/slimy,rabbit,slimy
OP,rabbit/smelly,rabbit,smelly
OP,rabbit/smooth,rabbit,smooth
OP,rabbit/tall,rabbit,tall
OP,rabbit/lives_in_water,rabbit,water
OP,rabbit/requires_gasoline,rabbit,gasoline
OP,rabbit/used_for_eating,rabbit,eating
OP,rabbit/used_for_cooking,rabbit,cooking
OP,rabbit/used_for_cleaning,rabbit,cleaning
OP,rabbit/used_by_children,rabbit,children
OP,rabbit/used_for_holding_things,rabbit,holding
OP,rabbit/used_for_killing,rabbit,killing
OP,rabbit/used_for_music,rabbit,music
OP,rabbit/used_for_transportation,rabbit,transportation
OP,rabbit/worn_for_warmth,rabbit,warmth
OP,rabbit/worn_on_feet,rabbit,feet
OP,rabbit/hot,rabbit,hot
OP,rabbit/light_weight,rabbit,light
OP,rabbit/squishy,rabbit,squishy
OP,rabbit/unhealthy,rabbit,unhealthy
OP,rabbit/wet,rabbit,wet
OP,rabbit/words_on_it,rabbit,words
OP,rabbit/man_made,rabbit,man-made
OP,rabbit/fragile,rabbit,fragile
OP,raccoon/a_tool,raccoon,tool
OP,raccoon/a_toy,raccoon,toy
OP,raccoon/an_animal,raccoon,animal
OP,raccoon/flies,raccoon,fly
OP,raccoon/swims,raccoon,swim
OP,raccoon/pairs,raccoon,pairs
OP,raccoon/eaten_in_summer,raccoon,summer
OP,raccoon/found_on_walls,raccoon,walls
OP,raccoon/has_peel,raccoon,peel
OP,raccoon/has_shelves,raccoon,shelves
OP,raccoon/produces_noise,raccoon,sound
OP,raccoon/cold,raccoon,cold
OP,raccoon/dangerous,raccoon,dangerous
OP,raccoon/decorative,raccoon,decorative
OP,raccoon/edible,raccoon,edible
OP,raccoon/electrical,raccoon,electricity
OP,raccoon/expensive,raccoon,expensive
OP,raccoon/fast,raccoon,fast
OP,raccoon/fun,raccoon,fun
OP,raccoon/hand_held,raccoon,hand-held
OP,raccoon/hard,raccoon,hard
OP,raccoon/heavy,raccoon,heavy
OP,raccoon/large,raccoon,big
OP,raccoon/loud,raccoon,loud
OP,raccoon/sharp,raccoon,sharp
OP,raccoon/shiny,raccoon,shiny
OP,raccoon/slimy,raccoon,slimy
OP,raccoon/smelly,raccoon,smelly
OP,raccoon/smooth,raccoon,smooth
OP,raccoon/tall,raccoon,tall
OP,raccoon/lives_in_water,raccoon,water
OP,raccoon/requires_gasoline,raccoon,gasoline
OP,raccoon/used_for_eating,raccoon,eating
OP,raccoon/used_for_cooking,raccoon,cooking
OP,raccoon/used_for_cleaning,raccoon,cleaning
OP,raccoon/used_by_children,raccoon,children
OP,raccoon/used_for_holding_things,raccoon,holding
OP,raccoon/used_for_killing,raccoon,killing
OP,raccoon/used_for_music,raccoon,music
OP,raccoon/used_for_transportation,raccoon,transportation
OP,raccoon/worn_for_warmth,raccoon,warmth
OP,raccoon/worn_on_feet,raccoon,feet
OP,raccoon/hot,raccoon,hot
OP,raccoon/light_weight,raccoon,light
OP,raccoon/squishy,raccoon,squishy
OP,raccoon/unhealthy,raccoon,unhealthy
OP,raccoon/wet,raccoon,wet
OP,raccoon/words_on_it,raccoon,words
OP,raccoon/man_made,raccoon,man-made
OP,raccoon/fragile,raccoon,fragile
OP,racquet/a_tool,racquet,tool
OP,racquet/a_toy,racquet,toy
OP,racquet/an_animal,racquet,animal
OP,racquet/flies,racquet,fly
OP,racquet/swims,racquet,swim
OP,racquet/pairs,racquet,pairs
OP,racquet/eaten_in_summer,racquet,summer
OP,racquet/found_on_walls,racquet,walls
OP,racquet/has_peel,racquet,peel
OP,racquet/has_shelves,racquet,shelves
OP,racquet/produces_noise,racquet,sound
OP,racquet/cold,racquet,cold
OP,racquet/dangerous,racquet,dangerous
OP,racquet/decorative,racquet,decorative
OP,racquet/edible,racquet,edible
OP,racquet/electrical,racquet,electricity
OP,racquet/expensive,racquet,expensive
OP,racquet/fast,racquet,fast
OP,racquet/fun,racquet,fun
OP,racquet/hand_held,racquet,hand-held
OP,racquet/hard,racquet,hard
OP,racquet/heavy,racquet,heavy
OP,racquet/large,racquet,big
OP,racquet/loud,racquet,loud
OP,racquet/sharp,racquet,sharp
OP,racquet/shiny,racquet,shiny
OP,racquet/slimy,racquet,slimy
OP,racquet/smelly,racquet,smelly
OP,racquet/smooth,racquet,smooth
OP,racquet/tall,racquet,tall
OP,racquet/lives_in_water,racquet,water
OP,racquet/requires_gasoline,racquet,gasoline
OP,racquet/used_for_eating,racquet,eating
OP,racquet/used_for_cooking,racquet,cooking
OP,racquet/used_for_cleaning,racquet,cleaning
OP,racquet/used_by_children,racquet,children
OP,racquet/used_for_holding_things,racquet,holding
OP,racquet/used_for_killing,racquet,killing
OP,racquet/used_for_music,racquet,music
OP,racquet/used_for_transportation,racquet,transportation
OP,racquet/worn_for_warmth,racquet,warmth
OP,racquet/worn_on_feet,racquet,feet
OP,racquet/hot,racquet,hot
OP,racquet/light_weight,racquet,light
OP,racquet/squishy,racquet,squishy
OP,racquet/unhealthy,racquet,unhealthy
OP,racquet/wet,racquet,wet
OP,racquet/words_on_it,racquet,words
OP,racquet/man_made,racquet,man-made
OP,racquet/fragile,racquet,fragile
OP,radio/a_tool,radio,tool
OP,radio/a_toy,radio,toy
OP,radio/an_animal,radio,animal
OP,radio/flies,radio,fly
OP,radio/swims,radio,swim
OP,radio/pairs,radio,pairs
OP,radio/eaten_in_summer,radio,summer
OP,radio/found_on_walls,radio,walls
OP,radio/has_peel,radio,peel
OP,radio/has_shelves,radio,shelves
OP,radio/produces_noise,radio,sound
OP,radio/cold,radio,cold
OP,radio/dangerous,radio,dangerous
OP,radio/decorative,radio,decorative
OP,radio/edible,radio,edible
OP,radio/electrical,radio,electricity
OP,radio/expensive,radio,expensive
OP,radio/fast,radio,fast
OP,radio/fun,radio,fun
OP,radio/hand_held,radio,hand-held
OP,radio/hard,radio,hard
OP,radio/heavy,radio,heavy
OP,radio/large,radio,big
OP,radio/loud,radio,loud
OP,radio/sharp,radio,sharp
OP,radio/shiny,radio,shiny
OP,radio/slimy,radio,slimy
OP,radio/smelly,radio,smelly
OP,radio/smooth,radio,smooth
OP,radio/tall,radio,tall
OP,radio/lives_in_water,radio,water
OP,radio/requires_gasoline,radio,gasoline
OP,radio/used_for_eating,radio,eating
OP,radio/used_for_cooking,radio,cooking
OP,radio/used_for_cleaning,radio,cleaning
OP,radio/used_by_children,radio,children
OP,radio/used_for_holding_things,radio,holding
OP,radio/used_for_killing,radio,killing
OP,radio/used_for_music,radio,music
OP,radio/used_for_transportation,radio,transportation
OP,radio/worn_for_warmth,radio,warmth
OP,radio/worn_on_feet,radio,feet
OP,radio/hot,radio,hot
OP,radio/light_weight,radio,light
OP,radio/squishy,radio,squishy
OP,radio/unhealthy,radio,unhealthy
OP,radio/wet,radio,wet
OP,radio/words_on_it,radio,words
OP,radio/man_made,radio,man-made
OP,radio/fragile,radio,fragile
OP,radish/a_tool,radish,tool
OP,radish/a_toy,radish,toy
OP,radish/an_animal,radish,animal
OP,radish/flies,radish,fly
OP,radish/swims,radish,swim
OP,radish/pairs,radish,pairs
OP,radish/eaten_in_summer,radish,summer
OP,radish/found_on_walls,radish,walls
OP,radish/has_peel,radish,peel
OP,radish/has_shelves,radish,shelves
OP,radish/produces_noise,radish,sound
OP,radish/cold,radish,cold
OP,radish/dangerous,radish,dangerous
OP,radish/decorative,radish,decorative
OP,radish/edible,radish,edible
OP,radish/electrical,radish,electricity
OP,radish/expensive,radish,expensive
OP,radish/fast,radish,fast
OP,radish/fun,radish,fun
OP,radish/hand_held,radish,hand-held
OP,radish/hard,radish,hard
OP,radish/heavy,radish,heavy
OP,radish/large,radish,big
OP,radish/loud,radish,loud
OP,radish/sharp,radish,sharp
OP,radish/shiny,radish,shiny
OP,radish/slimy,radish,slimy
OP,radish/smelly,radish,smelly
OP,radish/smooth,radish,smooth
OP,radish/tall,radish,tall
OP,radish/lives_in_water,radish,water
OP,radish/requires_gasoline,radish,gasoline
OP,radish/used_for_eating,radish,eating
OP,radish/used_for_cooking,radish,cooking
OP,radish/used_for_cleaning,radish,cleaning
OP,radish/used_by_children,radish,children
OP,radish/used_for_holding_things,radish,holding
OP,radish/used_for_killing,radish,killing
OP,radish/used_for_music,radish,music
OP,radish/used_for_transportation,radish,transportation
OP,radish/worn_for_warmth,radish,warmth
OP,radish/worn_on_feet,radish,feet
OP,radish/hot,radish,hot
OP,radish/light_weight,radish,light
OP,radish/squishy,radish,squishy
OP,radish/unhealthy,radish,unhealthy
